zip,city,lat,long
38053,memphis,35.346626,-89.951498
,,,
37727,knoxville,35.885101,-83.022989
,,,
11209,new york city,40.621982,-74.030324
,,,
37148,bowling green,36.566636,-86.495247
,,,
10703,new york city,40.959829,-73.880302
,,,
79714,odessa / midland,32.335729,-102.697303
,,,
75551,texarkana,33.119332,-94.220491
,,,
78851,del rio / eagle pass,30.028067,-101.970461
,,,
28607,boone,36.218005,-81.652138
,,,
58239,grand forks,48.919596,-98.684906
,,,
98244,bellingham,48.831811,-121.933829
,,,
99141,spokane / coeur d'alene,48.73699,-118.138691
,,,
26836,winchester,38.99824,-78.975114
,,,
86054,sedona,36.724637,-110.612172
,,,
82835,billings,44.756041,-106.359287
,,,
35654,muscle shoals,34.497789,-87.632269
,,,
35242,birmingham,33.425247,-86.672084
,,,
2139,boston,42.362986,-71.103353
,,,
63853,southeast missouri,36.06474,-89.870321
,,,
70139,new orleans,29.950279,-90.071002
,,,
47654,evansville,38.249505,-87.392292
,,,
50673,waterloo / cedar falls,42.524945,-92.711273
,,,
2180,boston,42.474208,-71.097665
,,,
4952,maine,44.412796,-69.154791
,,,
1199,hartford,42.120563,-72.604468
,,,
92662,orange county,33.605086,-117.892319
,,,
99174,pullman / moscow,47.010562,-117.358687
,,,
24577,lynchburg,36.943958,-78.98277
,,,
7662,new york city,40.910694,-74.082895
,,,
88028,las cruces,32.93282,-108.635947
,,,
11360,new york city,40.780379,-73.78123
,,,
14854,ithaca,42.505802,-76.614769
,,,
87025,albuquerque,35.841342,-106.628405
,,,
16253,pittsburgh,40.951168,-79.342756
,,,
84329,logan,41.760498,-113.418857
,,,
15715,state college,40.970657,-78.877426
,,,
38562,cookeville,36.354002,-85.657669
,,,
4068,new hampshire,43.837898,-70.946568
,,,
4750,maine,46.954967,-67.857437
,,,
3579,maine,44.964771,-71.025563
,,,
50272,des moines,41.095928,-93.255936
,,,
21871,eastern shore,38.093785,-75.735688
,,,
46814,fort wayne,41.050882,-85.299234
,,,
2647,cape cod / islands,41.630127,-70.310144
,,,
48081,detroit metro,42.494669,-82.895039
,,,
4654,maine,44.757152,-67.539897
,,,
55605,duluth / superior,47.965288,-89.73713
,,,
20812,washington,38.967041,-77.143881
,,,
59917,kalispell,48.934673,-114.876678
,,,
59761,butte,45.642317,-113.534189
,,,
59313,eastern montana,46.309664,-104.244522
,,,
59724,butte,44.696258,-112.762063
,,,
3832,new hampshire,43.90696,-71.04752
,,,
8751,jersey shore,39.951907,-74.08815
,,,
7756,jersey shore,40.21182,-74.006944
,,,
88256,odessa / midland,32.198065,-103.908039
,,,
48440,flint,42.951094,-83.412259
,,,
13064,syracuse,43.328996,-76.711915
,,,
55041,rochester,44.394193,-92.320188
,,,
27983,eastern NC,35.97046,-76.921871
,,,
45898,fort wayne,40.743474,-84.769651
,,,
73560,lawton,34.539283,-99.446744
,,,
73932,southwest KS,36.70692,-100.492472
,,,
7846,lehigh valley,40.96594,-74.877068
,,,
29720,charlotte,34.740563,-80.732729
,,,
29512,florence,34.619033,-79.718041
,,,
20762,southern maryland,38.809803,-76.869158
,,,
1532,worcester / central MA,42.323342,-71.646236
,,,
1719,worcester / central MA,42.485985,-71.520985
,,,
48322,detroit metro,42.537824,-83.384526
,,,
48014,port huron,43.025719,-82.931553
,,,
48614,midland-baycity,43.250991,-84.298042
,,,
48034,detroit metro,42.496949,-83.291078
,,,
49938,northern WI,46.584294,-90.131942
,,,
49879,upper peninsula,46.358718,-88.038808
,,,
56470,bemidji,47.0275,-95.098576
,,,
56162,mankato,43.841705,-94.668746
,,,
56082,mankato,44.357287,-94.036965
,,,
55723,duluth / superior,47.839195,-92.916067
,,,
55055,minneapolis / st paul,44.874458,-92.998692
,,,
56676,bemidji,47.539652,-95.195778
,,,
56369,st cloud,45.467009,-94.345361
,,,
38632,memphis,34.795914,-90.015068
,,,
39116,hattiesburg,31.896441,-89.538254
,,,
39090,jackson,33.002016,-89.543898
,,,
39094,jackson,32.58625,-89.663156
,,,
39633,southwest MS,31.306441,-91.180646
,,,
63650,st louis,37.623434,-90.609393
,,,
65706,springfield,37.32282,-92.898635
,,,
65041,columbia,38.63302,-91.489758
,,,
63041,st louis,38.260132,-90.787529
,,,
64109,kansas city,39.065794,-94.566343
,,,
63084,st louis,38.4219,-91.019289
,,,
63117,st louis,38.630765,-90.330852
,,,
65254,columbia,39.210375,-92.853371
,,,
59101,billings,45.613054,-108.390305
,,,
59405,great falls,47.319261,-111.298533
,,,
59032,billings,47.024621,-108.703075
,,,
68844,grand island,41.053759,-99.063394
,,,
69163,north platte,41.569639,-100.541642
,,,
68068,omaha / council bluffs,41.397892,-96.208503
,,,
69357,scottsbluff / panhandle,42.110496,-103.768458
,,,
89143,las vegas,36.322319,-115.293151
,,,
3835,new hampshire,43.372559,-71.08326
,,,
3242,new hampshire,43.169407,-71.831201
,,,
7031,new york city,40.786256,-74.12622
,,,
8738,jersey shore,40.022724,-74.05904
,,,
87499,farmington,36.344524,-108.215832
,,,
87827,albuquerque,34.406825,-108.096748
,,,
87325,farmington,35.993895,-108.614262
,,,
87711,santa fe / taos,35.228874,-105.105156
,,,
88355,roswell / carlsbad,33.360416,-105.667375
,,,
87053,albuquerque,35.632313,-107.019619
,,,
11451,new york city,40.701282,-73.795972
,,,
1029,western massachusetts,42.193395,-73.044647
,,,
48312,detroit metro,42.558228,-83.008926
,,,
48667,midland-baycity,43.602088,-84.233324
,,,
48743,northern michigan,44.441124,-83.863151
,,,
48066,detroit metro,42.507586,-82.936582
,,,
55744,bemidji,47.234469,-93.50698
,,,
55786,bemidji,47.322829,-93.381504
,,,
55075,minneapolis / st paul,44.888027,-93.040497
,,,
56647,bemidji,47.689935,-94.618731
,,,
55431,minneapolis / st paul,44.824534,-93.312602
,,,
55155,minneapolis / st paul,44.956026,-93.08268
,,,
39365,meridian,32.602694,-89.126133
,,,
39439,hattiesburg,31.849171,-89.013986
,,,
39565,gulfport / biloxi,30.587095,-88.744463
,,,
35545,tuscaloosa,33.651546,-87.93488
,,,
36051,montgomery,32.685457,-86.50002
,,,
36471,montgomery,31.616419,-87.248947
,,,
36067,montgomery,32.516518,-86.561483
,,,
35446,tuscaloosa,33.207796,-87.751031
,,,
35580,birmingham,33.673294,-87.255549
,,,
35034,tuscaloosa,32.911122,-87.271681
,,,
35960,anniston,34.124328,-85.570557
,,,
35254,birmingham,33.516225,-86.85755
,,,
99733,,65.838581,-144.17543
,,,
36280,anniston,33.376324,-85.388261
,,,
86556,farmington,36.288406,-109.255418
,,,
85932,show low,33.953341,-109.213499
,,,
71646,monroe,33.235544,-91.787587
,,,
36524,meridian,31.802618,-88.010863
,,,
84536,farmington,37.127173,-110.351269
,,,
90742,orange county,33.716666,-118.076906
,,,
93560,bakersfield,34.866894,-118.339832
,,,
96108,klamath falls,41.770116,-120.431104
,,,
19944,delaware,38.478535,-75.058146
,,,
92553,inland empire,33.923381,-117.244837
,,,
6377,rhode island,41.730545,-71.819313
,,,
32577,pensacola,30.727473,-87.365012
,,,
31601,valdosta,30.758721,-83.319023
,,,
31821,columbus,32.116128,-84.963449
,,,
83285,logan,43.072392,-111.30302
,,,
32132,daytona beach,28.979895,-80.920866
,,,
33142,miami / dade,25.812043,-80.238614
,,,
66118,kansas city,39.103981,-94.613129
,,,
83120,logan,42.915847,-111.117315
,,,
79601,abilene,32.576489,-99.665323
,,,
76433,dallas / fort worth,32.315739,-98.022849
,,,
77445,college station,30.101838,-96.059366
,,,
77859,college station,30.871914,-96.526934
,,,
75975,deep east texas,31.897138,-94.413785
,,,
76446,abilene,32.075301,-98.34862
,,,
76951,san angelo,31.802748,-101.055625
,,,
78358,corpus christi,28.067949,-97.042232
,,,
78873,san antonio,29.815376,-99.727302
,,,
75926,deep east texas,31.248085,-94.969099
,,,
75760,deep east texas,31.796249,-94.85434
,,,
78147,san antonio,29.073446,-98.080406
,,,
76661,waco,31.318386,-96.846019
,,,
78339,corpus christi,27.805059,-97.792233
,,,
75555,shreveport,32.9392,-94.142287
,,,
77474,houston,29.780109,-96.181158
,,,
76711,waco,31.513756,-97.152983
,,,
24630,southwest VA,37.178327,-81.465545
,,,
75936,deep east texas,30.952076,-94.579622
,,,
84031,,40.564466,-110.810639
,,,
84649,provo / orem,39.344436,-112.329197
,,,
84540,western slope,39.243397,-109.435771
,,,
84075,ogden-clearfield,41.080987,-112.080698
,,,
5084,new hampshire,43.729739,-72.451439
,,,
24502,lynchburg,37.360401,-79.221579
,,,
22203,washington,38.873718,-77.117325
,,,
23882,richmond,36.926173,-77.421687
,,,
22035,washington,38.854782,-77.356919
,,,
23665,hampton roads,37.084498,-76.365498
,,,
98404,seattle-tacoma,47.208981,-122.411638
,,,
99140,spokane / coeur d'alene,48.111429,-118.646173
,,,
98361,yakima,46.538448,-121.504819
,,,
25286,charleston,38.615199,-81.407985
,,,
26351,west virginia (old),38.926224,-80.837517
,,,
24927,,38.375187,-79.957107
,,,
98039,seattle-tacoma,47.631695,-122.240405
,,,
26301,morgantown,39.301498,-80.393977
,,,
25524,charleston,38.021624,-82.117351
,,,
25208,southern WV,37.836513,-81.639765
,,,
5907,new hampshire,44.911161,-71.818697
,,,
53218,milwaukee,43.11372,-87.99298
,,,
54627,la crosse,44.171387,-91.226981
,,,
54546,duluth / superior,46.299672,-90.694721
,,,
26684,west virginia (old),38.164963,-80.845681
,,,
82073,north CO,41.356764,-105.587542
,,,
82730,rapid city / west SD,44.045538,-104.697602
,,,
82335,wyoming,41.75378,-106.760179
,,,
924,,18.399192,-66.012453
,,,
72749,fort smith,35.868416,-94.437597
,,,
952,,18.427448,-66.182026
,,,
83111,logan,42.771912,-111.174095
,,,
74346,joplin,36.439428,-94.754141
,,,
83414,wyoming,43.836791,-110.938066
,,,
49946,upper peninsula,46.720894,-88.321592
,,,
68658,lincoln,41.197764,-97.281005
,,,
40351,huntington-ashland,38.204798,-83.415533
,,,
42320,bowling green,37.332728,-86.867017
,,,
40472,lexington,37.732128,-83.859667
,,,
40374,lexington,38.222359,-83.88974
,,,
41567,eastern kentucky,37.575019,-82.283322
,,,
40051,louisville,37.677069,-85.551473
,,,
40078,lexington,37.831112,-85.144773
,,,
41535,eastern kentucky,37.596357,-82.27967
,,,
70655,lake charles,30.661491,-92.731598
,,,
71438,central louisiana,31.123274,-92.824105
,,,
70535,lafayette,30.463256,-92.420164
,,,
71377,southwest MS,31.610604,-91.786272
,,,
70001,new orleans,29.98373,-90.1672
,,,
4644,maine,44.413835,-68.252076
,,,
4497,maine,45.75461,-68.060944
,,,
4457,maine,45.413427,-68.479871
,,,
4953,maine,44.8603,-69.236698
,,,
20779,annapolis,38.7636,-76.573388
,,,
1561,worcester / central MA,42.44397,-71.685583
,,,
2457,boston,42.299388,-71.274242
,,,
33412,palm beach county,26.794532,-80.207075
,,,
32409,panama city,30.356756,-85.653691
,,,
32399,tallahassee,30.43704,-84.282546
,,,
33158,miami / dade,25.63884,-80.311316
,,,
34679,tampa bay area,28.432204,-82.66123
,,,
32448,dothan,30.671012,-85.223312
,,,
32732,space coast,28.751037,-81.102119
,,,
31020,macon / warner robins,32.690507,-83.498578
,,,
31553,brunswick,31.181701,-81.972104
,,,
31324,hinesville,31.851496,-81.262181
,,,
31064,macon / warner robins,33.286297,-83.702346
,,,
31006,macon / warner robins,32.580721,-84.250733
,,,
30250,atlanta,33.436535,-84.314213
,,,
96790,,20.685422,-156.305383
,,,
96853,hawaii,21.333755,-157.938957
,,,
83847,spokane / coeur d'alene,48.577859,-116.449093
,,,
83313,twin falls,43.35072,-114.260756
,,,
83445,logan,43.979292,-111.767357
,,,
83638,boise,45.067183,-115.96568
,,,
83227,east idaho,44.24891,-114.50673
,,,
24501,lynchburg,37.359733,-79.141286
,,,
24592,danville,36.675795,-78.965555
,,,
84773,provo / orem,38.225726,-111.341096
,,,
84054,salt lake city,40.838866,-111.917284
,,,
84066,provo / orem,40.32826,-110.026773
,,,
84027,provo / orem,40.153826,-110.819968
,,,
5254,albany,43.152272,-73.061422
,,,
24167,new river valley,37.255259,-80.724536
,,,
22727,charlottesville,38.407594,-78.295292
,,,
23842,richmond,37.131685,-77.221949
,,,
24073,new river valley,37.132347,-80.424783
,,,
5439,plattsburgh-adirondacks,44.494527,-73.16527
,,,
23708,hampton roads,36.849529,-76.305158
,,,
18915,lehigh valley,40.272101,-75.25683
,,,
77990,victoria,28.484891,-96.924908
,,,
98601,portland,45.943435,-122.362522
,,,
98952,yakima,46.356211,-120.763066
,,,
61955,terre haute,39.582172,-87.591665
,,,
61731,bloomington-normal,40.613947,-88.485525
,,,
62077,st louis,39.031034,-89.52248
,,,
61625,peoria,40.697615,-89.612701
,,,
61236,quad cities,41.515956,-90.367807
,,,
62362,western IL,39.782328,-90.747127
,,,
62334,western IL,40.388846,-91.233644
,,,
47536,owensboro,38.11229,-86.836519
,,,
46135,terre haute,39.654571,-86.893996
,,,
47201,bloomington,39.158873,-85.993199
,,,
46958,kokomo,40.821933,-86.117007
,,,
46070,muncie / anderson,40.335565,-85.662341
,,,
50223,fort dodge,42.173715,-94.03783
,,,
50577,fort dodge,42.858665,-93.977004
,,,
51101,sioux city,42.493688,-96.394184
,,,
50032,des moines,41.666521,-93.542387
,,,
52337,cedar rapids,41.880203,-91.142058
,,,
52531,southeast IA,41.026364,-92.815135
,,,
52591,southeast IA,41.316641,-92.191374
,,,
50057,des moines,41.179914,-93.134256
,,,
66213,kansas city,38.898859,-94.708219
,,,
67850,northwest KS,38.586731,-100.614162
,,,
41004,cincinnati,38.644125,-84.087983
,,,
16665,altoona-johnstown,40.388705,-78.434236
,,,
15323,northern panhandle,40.112251,-80.405659
,,,
17929,reading,40.630703,-76.194039
,,,
19474,reading,40.223528,-75.404036
,,,
15082,pittsburgh,40.377841,-80.212916
,,,
16239,twin tiers NY/PA,41.496972,-79.137779
,,,
15075,pittsburgh,40.586037,-79.826914
,,,
15621,pittsburgh,40.213857,-79.483456
,,,
19076,philadelphia,39.886097,-75.30737
,,,
29654,greenville / upstate,34.460528,-82.361886
,,,
2802,rhode island,41.95213,-71.456233
,,,
29691,greenville / upstate,34.783465,-83.083658
,,,
29038,columbia,33.372643,-80.981506
,,,
29540,florence,34.377298,-79.846185
,,,
29488,hinesville,32.906763,-80.672836
,,,
29812,statesboro,33.231937,-81.428404
,,,
29080,florence,34.012164,-80.085577
,,,
29128,columbia,34.095053,-80.526184
,,,
57197,sioux falls / SE SD,43.524551,-96.73861
,,,
57018,sioux falls / SE SD,43.797893,-96.981006
,,,
57567,rapid city / west SD,44.124255,-101.740091
,,,
38483,muscle shoals,35.440765,-87.333659
,,,
79530,abilene,32.118932,-99.748801
,,,
23947,danville,37.031087,-78.444724
,,,
84021,provo / orem,40.108244,-110.533742
,,,
38655,north mississippi,34.333217,-89.473309
,,,
39175,jackson,32.090718,-90.631235
,,,
65020,lake of the ozarks,38.006239,-92.780644
,,,
65625,springfield,36.674069,-93.816497
,,,
64735,kansas city,38.367806,-93.743646
,,,
64443,st joseph,39.742886,-94.653163
,,,
63109,st louis,38.584601,-90.294432
,,,
59086,bozeman,46.071952,-110.564091
,,,
59223,eastern montana,47.833776,-106.212669
,,,
59711,butte,46.094962,-113.140153
,,,
59001,billings,45.530271,-109.549201
,,,
59868,missoula,47.211792,-113.506003
,,,
59826,kalispell,47.373869,-113.792079
,,,
59058,billings,47.147005,-107.717565
,,,
59832,missoula,46.688956,-113.252857
,,,
68950,grand island,40.461783,-98.669439
,,,
68751,sioux city,42.690454,-96.980916
,,,
68303,lincoln,40.268358,-97.428607
,,,
89820,elko,40.411623,-116.977156
,,,
89438,elko,40.798541,-117.093499
,,,
3043,new hampshire,42.997,-71.817788
,,,
99709,fairbanks,64.862968,-148.164072
,,,
99754,,64.902213,-157.694335
,,,
99626,,61.516968,-160.364657
,,,
86505,show low,35.623754,-109.706962
,,,
85629,tucson,31.917849,-111.019049
,,,
86018,sedona,35.188711,-111.916131
,,,
86046,sedona,35.415916,-112.124547
,,,
72031,little rock,35.633661,-92.531647
,,,
71638,monroe,33.520936,-91.484668
,,,
72441,jonesboro,36.436953,-90.385317
,,,
72325,memphis,35.322095,-90.24596
,,,
95949,yuba,39.09923,-121.138848
,,,
96069,redding,40.685336,-122.016069
,,,
92840,orange county,33.787165,-117.931889
,,,
92332,las vegas,34.912426,-115.342092
,,,
90062,los angeles,34.003638,-118.308806
,,,
93306,bakersfield,35.468183,-118.779649
,,,
92281,imperial county,33.051757,-115.608752
,,,
94121,san francisco bay area,37.776769,-122.494707
,,,
95526,humboldt county,40.459048,-123.673177
,,,
90249,los angeles,33.90139,-118.315697
,,,
95053,san francisco bay area,37.348723,-121.937557
,,,
93626,fresno,37.043286,-119.691306
,,,
96021,chico,39.923446,-122.270806
,,,
80424,denver,39.473301,-106.004254
,,,
80540,boulder,40.235694,-105.364549
,,,
80449,colorado springs,38.976576,-105.856797
,,,
80294,denver,39.749452,-104.98927
,,,
6422,new haven,41.468922,-72.684525
,,,
6350,eastern CT,41.648507,-72.068444
,,,
32571,pensacola,30.67466,-87.20841
,,,
74942,fort smith,34.900349,-94.978885
,,,
97761,bend,44.838526,-121.261509
,,,
97869,east oregon,44.397563,-118.633979
,,,
97005,portland,45.490959,-122.803586
,,,
97636,bend,42.616637,-120.514464
,,,
16323,meadville,41.41192,-79.828317
,,,
16933,elmira-corning,41.819424,-77.062502
,,,
15701,altoona-johnstown,40.628381,-79.150041
,,,
19457,reading,40.206378,-75.590117
,,,
15778,pittsburgh,40.969117,-79.195246
,,,
18353,lehigh valley,40.89534,-75.357668
,,,
15434,pittsburgh,40.081867,-79.887389
,,,
15219,pittsburgh,40.443184,-79.983064
,,,
82725,rapid city / west SD,44.876792,-105.702593
,,,
36830,auburn,32.53893,-85.492645
,,,
36720,montgomery,32.158196,-87.344594
,,,
98047,seattle-tacoma,47.261769,-122.248889
,,,
98565,seattle-tacoma,46.578315,-122.901965
,,,
98385,seattle-tacoma,47.136201,-122.089555
,,,
25541,huntington-ashland,38.480587,-82.130164
,,,
26164,parkersburg-marietta,39.0107,-81.701191
,,,
26137,parkersburg-marietta,38.995599,-81.049374
,,,
54946,appleton-oshkosh-FDL,44.336605,-89.1444
,,,
53901,madison,43.56094,-89.483125
,,,
25672,eastern kentucky,37.581336,-82.113087
,,,
54765,eau claire,45.169133,-91.68559
,,,
53195,janesville,42.513993,-88.490181
,,,
77518,galveston,29.507162,-94.987247
,,,
54874,duluth / superior,46.565542,-91.942807
,,,
54214,green bay,44.197537,-87.713043
,,,
84313,elko,41.660143,-113.962312
,,,
54654,la crosse,43.269653,-90.964018
,,,
82601,wyoming,43.05894,-106.439816
,,,
82201,north CO,42.018732,-105.149002
,,,
25008,southern WV,37.947061,-81.34397
,,,
82838,billings,44.933008,-107.577595
,,,
98320,seattle-tacoma,47.718543,-122.966923
,,,
680,,18.182055,-67.132502
,,,
99786,,67.167563,-156.338137
,,,
97828,lewiston / clarkston,45.716563,-117.221992
,,,
85322,phoenix,33.159109,-112.872034
,,,
31815,columbus,32.030013,-84.84488
,,,
21052,baltimore,39.205576,-76.447067
,,,
4746,maine,47.256149,-68.137481
,,,
59831,missoula,47.26012,-114.368312
,,,
81149,pueblo,38.101708,-106.34589
,,,
21718,frederick,39.393497,-77.627788
,,,
59460,great falls,48.074045,-110.506987
,,,
60482,chicago,41.687843,-87.789946
,,,
50566,fort dodge,42.43777,-94.323652
,,,
46045,kokomo,40.288764,-86.14986
,,,
61323,la salle co,41.433059,-89.396789
,,,
4435,maine,44.963225,-69.125005
,,,
57012,sioux falls / SE SD,43.593944,-97.278094
,,,
38588,cookeville,36.446386,-85.730671
,,,
37064,nashville,35.884862,-86.954138
,,,
38450,muscle shoals,35.183623,-87.792739
,,,
37874,knoxville,35.59833,-84.456484
,,,
37357,cookeville,35.585288,-85.91734
,,,
79032,lubbock,34.282885,-101.941418
,,,
78621,austin,30.338584,-97.361224
,,,
77430,houston,29.259878,-95.667662
,,,
77583,houston,29.381094,-95.46932
,,,
75560,texarkana,33.185033,-94.36393
,,,
76450,wichita falls,33.057759,-98.622222
,,,
77535,houston,30.054493,-94.92209
,,,
77713,beaumont / port arthur,30.071005,-94.252135
,,,
78861,san antonio,29.430007,-99.149034
,,,
75089,dallas / fort worth,32.936586,-96.551566
,,,
79916,el paso,31.814157,-106.41803
,,,
78060,corpus christi,28.446801,-98.107053
,,,
3770,new hampshire,43.5313,-72.258815
,,,
7102,new york city,40.735659,-74.173605
,,,
7505,new york city,40.916327,-74.171643
,,,
7649,new york city,40.956651,-74.032858
,,,
87511,santa fe / taos,36.105695,-105.930245
,,,
87011,albuquerque,34.063668,-105.946918
,,,
88032,las cruces,32.399562,-106.818772
,,,
10026,new york city,40.802381,-73.952681
,,,
14173,buffalo,42.525971,-78.473102
,,,
14539,rochester,42.834499,-77.874751
,,,
11373,new york city,40.738837,-73.878535
